,Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change,Daily Volume MWh,Number of Trades,Number of Companies,date_x,DNI,Temperature,DHI,Pressure,Relative Humidity,Wind Speed,date_y,Date_x,Date_y,Open,High,Low,Close,Adj Close,Volume
3089,PJM-West Real Time Peak,2013-02-08,2013-02-11,2013-02-11,38.75,36.5,37.82,-1.53,28800,36,20,2013-02-08,8373.021620330277,646.0391196583751,10237.007525308329,328856.9964463822,31290.274539970735,1489.0006450264286,2013-02-08,2013-02-08,2013-02-08,1509.390015,1518.310059,1509.390015,1517.930054,1517.930054,2986150000.0
3090,PJM-West Real Time Peak,2013-02-11,2013-02-12,2013-02-12,36.25,35.25,35.68,-2.14,40800,51,26,2013-02-11,14014.532863499264,1732.0248753247527,15987.2107086332,329007.9735419715,31472.771494908488,1446.8079314360791,2013-02-11,2013-02-11,2013-02-11,1517.930054,1518.310059,1513.609985,1517.01001,1517.01001,2684100000.0
3091,PJM-West Real Time Peak,2013-02-12,2013-02-13,2013-02-13,35.25,34.85,35.05,-0.63,28800,36,30,2013-02-12,75767.62899035447,1075.96046226894,13095.935885567533,329698.6827724189,26723.243718159276,905.6322005554396,2013-02-12,2013-02-12,2013-02-12,1517.01001,1522.290039,1515.609985,1519.430054,1519.430054,3414370000.0
3092,PJM-West Real Time Peak,2013-02-13,2013-02-14,2013-02-14,34.0,33.05,33.68,-1.37,32800,39,27,2013-02-13,27391.113327559953,761.849822319109,17316.81330068385,328002.5911547766,28855.363692179064,864.3894705408071,2013-02-13,2013-02-13,2013-02-13,1519.430054,1524.689941,1515.930054,1520.329956,1520.329956,3385880000.0
3093,PJM-West Real Time Peak,2013-02-14,2013-02-15,2013-02-15,32.5,31.0,32.06,-1.62,30400,33,22,2013-02-14,72647.60611580615,696.6397109326009,15054.652342700154,329251.104607758,28890.557012870657,834.8228357272969,2013-02-14,2013-02-14,2013-02-14,1520.329956,1523.140015,1514.02002,1521.380005,1521.380005,3759740000.0
3094,PJM-West Real Time Peak,2013-02-15,2013-02-18,2013-02-18,42.9,42.25,42.58,10.52,21600,26,23,2013-02-15,91810.57467076775,1040.171230626811,12293.638904649564,330143.51599128015,29203.094699136975,847.8194045450472,2013-02-15,2013-02-15,2013-02-15,1521.380005,1524.23999,1514.140015,1519.790039,1519.790039,3838510000.0
3095,PJM-West Real Time Peak,2013-02-18,2013-02-19,2013-02-19,37.0,36.0,36.49,-6.09,38400,47,27,2013-02-18,103531.40221578522,-387.0157374503537,10803.564965509004,332285.0972018993,22568.69105921701,1424.5784662704932,2013-02-18,2013-02-18,,,,,,,
3096,PJM-West Real Time Peak,2013-02-19,2013-02-20,2013-02-20,44.75,43.0,43.96,7.47,52000,61,35,2013-02-19,20172.386239436197,694.3061785170368,13899.745632633561,328981.3903903008,29168.30703048945,1513.4357153522267,2013-02-19,2013-02-19,2013-02-19,1519.790039,1530.939941,1519.790039,1530.939941,1530.939941,3748910000.0
3097,PJM-West Real Time Peak,2013-02-20,2013-02-21,2013-02-21,44.25,42.0,43.09,-0.87,56800,68,33,2013-02-20,48065.213724728994,-517.8463284259562,20543.052527846627,330130.1630483468,22378.891486845652,1651.3770866306331,2013-02-20,2013-02-20,2013-02-20,1530.939941,1530.939941,1511.410034,1511.949951,1511.949951,4240570000.0
3098,PJM-West Real Time Peak,2013-02-21,2013-02-22,2013-02-22,40.75,38.5,39.66,-3.43,36000,45,33,2013-02-21,90952.62110669815,-550.4935945292207,13814.987398094781,331293.4102786153,23242.367447367633,1502.4541135365967,2013-02-21,2013-02-21,2013-02-21,1511.949951,1511.949951,1497.290039,1502.420044,1502.420044,4274600000.0
3099,PJM-West Real Time Peak,2013-02-22,2013-02-25,2013-02-25,36.5,35.75,36.11,-3.55,24000,29,23,2013-02-22,16119.244363484338,31.442380625317305,22530.873473288146,332431.0081524172,28231.79404216562,873.3419356765314,2013-02-22,2013-02-22,2013-02-22,1502.420044,1515.640015,1502.420044,1515.599976,1515.599976,3419320000.0
3100,PJM-West Real Time Peak,2013-02-25,2013-02-26,2013-02-26,37.5,36.55,37.03,0.92,23200,28,24,2013-02-25,73861.83707110221,501.4831128497625,19779.746886851615,331082.9303908979,25967.18520619942,704.4082927703289,2013-02-25,2013-02-25,2013-02-25,1515.599976,1525.839966,1487.849976,1487.849976,1487.849976,4011050000.0
3101,PJM-West Real Time Peak,2013-02-26,2013-02-27,2013-02-27,35.75,34.75,35.28,-1.75,33600,41,26,2013-02-26,9187.648042523962,1086.2432287156212,19891.93501955983,329680.17738226784,30462.149984172964,1302.07091109983,2013-02-26,2013-02-26,2013-02-26,1487.849976,1498.98999,1485.01001,1496.939941,1496.939941,3975280000.0
3102,PJM-West Real Time Peak,2013-02-27,2013-02-28,2013-02-28,37.0,36.25,36.73,1.45,10400,13,17,2013-02-27,42433.92504554006,1854.2393764744531,17208.35577985487,325577.48589004664,30345.77213008033,1037.307062442142,2013-02-27,2013-02-27,2013-02-27,1496.939941,1520.079956,1494.880005,1515.98999,1515.98999,3551850000.0
3103,PJM-West Real Time Peak,2013-02-28,2013-03-01,2013-03-01,38.75,37.9,38.04,1.31,46400,52,33,2013-02-28,10463.027085137517,1070.759817242512,22398.190790456,327020.39000209066,28806.507705079588,855.291537014364,2013-02-28,2013-02-28,2013-02-28,1515.98999,1525.339966,1514.459961,1514.680054,1514.680054,3912320000.0
3104,PJM-West Real Time Peak,2013-03-01,2013-03-04,2013-03-04,44.25,43.5,44.0,5.96,36000,38,28,2013-03-01,22552.289873682323,579.6750380744764,22958.410995311617,327693.0758204679,27703.93498999612,1105.427094096217,2013-03-01,2013-03-01,2013-03-01,1514.680054,1519.98999,1501.47998,1518.199951,1518.199951,3695610000.0
3105,PJM-West Real Time Peak,2013-03-04,2013-03-05,2013-03-05,42.5,41.95,42.06,-1.94,32800,41,28,2013-03-04,91864.92438856872,-54.936363364887775,16279.881775017171,329126.64914743014,24236.953724131767,1441.8381252426316,2013-03-04,2013-03-04,2013-03-04,1518.199951,1525.27002,1512.290039,1525.199951,1525.199951,3414430000.0
3106,PJM-West Real Time Peak,2013-03-05,2013-03-06,2013-03-06,54.5,50.75,52.48,10.42,125600,151,48,2013-03-05,76097.16170454206,637.9106220324305,15333.972317615791,329578.37668348907,26720.807955624565,871.4523636037866,2013-03-05,2013-03-05,2013-03-05,1525.199951,1543.469971,1525.199951,1539.790039,1539.790039,3610690000.0
3107,PJM-West Real Time Peak,2013-03-06,2013-03-07,2013-03-07,48.75,45.75,47.55,-4.93,59200,73,40,2013-03-06,7192.414130856749,809.4553110162154,17236.17526204199,327811.7747185476,29477.122741660947,2359.5798459103535,2013-03-06,2013-03-06,2013-03-06,1539.790039,1545.25,1538.109985,1541.459961,1541.459961,3676890000.0
3108,PJM-West Real Time Peak,2013-03-07,2013-03-08,2013-03-08,41.5,40.0,40.44,-7.11,42400,53,31,2013-03-07,46692.89219697196,784.4615522441545,27099.453280377456,330726.0578732046,27713.830542300002,1644.1195717741218,2013-03-07,2013-03-07,2013-03-07,1541.459961,1545.780029,1541.459961,1544.26001,1544.26001,3634710000.0
3109,PJM-West Real Time Peak,2013-03-08,2013-03-11,2013-03-11,38.0,37.0,37.43,-3.01,104800,126,34,2013-03-08,67362.04392749428,550.8009974019769,17991.365514975965,331282.1049959686,27903.9797876788,1624.0257413324573,2013-03-08,2013-03-08,2013-03-08,1544.26001,1552.47998,1542.939941,1551.180054,1551.180054,3652260000.0
3110,PJM-West Real Time Peak,2013-03-11,2013-03-12,2013-03-12,38.55,37.75,38.14,0.71,24800,31,25,2013-03-11,33361.90181264372,2302.8104637620568,27457.284797085435,330652.1369486664,31221.792985337597,968.0447516946874,2013-03-11,2013-03-11,2013-03-11,1551.150024,1556.27002,1547.359985,1556.219971,1556.219971,3091080000.0
3111,PJM-West Real Time Peak,2013-03-12,2013-03-13,2013-03-13,42.75,41.75,42.31,4.17,9600,11,13,2013-03-12,16653.196314987905,2485.0823304565943,15899.255024337805,328362.55054200126,30645.38186609729,1469.6691462358528,2013-03-12,2013-03-12,2013-03-12,1556.219971,1556.77002,1548.23999,1552.47998,1552.47998,3274910000.0
3112,PJM-West Real Time Peak,2013-03-13,2013-03-14,2013-03-14,44.75,43.25,44.11,1.8,56000,55,29,2013-03-13,69625.89709439484,1007.9116970764776,23578.67043927495,330158.91211514897,25631.335050019406,1168.1569713620213,2013-03-13,2013-03-13,2013-03-13,1552.47998,1556.390015,1548.25,1554.52002,1554.52002,3073830000.0
3113,PJM-West Real Time Peak,2013-03-14,2013-03-15,2013-03-15,41.75,41.25,41.47,-2.64,12000,15,18,2013-03-14,86920.54456953445,322.37656403977667,22175.142532923226,330527.0179472632,22144.62137486189,1564.7169259712728,2013-03-14,2013-03-14,2013-03-14,1554.52002,1563.319946,1554.52002,1563.22998,1563.22998,3459260000.0
3114,PJM-West Real Time Peak,2013-03-15,2013-03-18,2013-03-18,46.5,44.5,45.91,4.44,43200,50,28,2013-03-15,54744.241944635236,1105.9675993669184,27117.687371218686,328854.51339325693,25500.480532744055,1146.5994684504442,2013-03-15,2013-03-15,2013-03-15,1563.209961,1563.619995,1555.73999,1560.699951,1560.699951,5175850000.0
3115,PJM-West Real Time Peak,2013-03-18,2013-03-19,2013-03-19,45.5,43.0,44.37,-1.54,56000,64,35,2013-03-18,3417.82626093708,837.1217487383162,18046.29954907875,330775.4907874696,28933.277464986415,1272.504288231254,2013-03-18,2013-03-18,2013-03-18,1560.699951,1560.699951,1545.130005,1552.099976,1552.099976,3164560000.0
3116,PJM-West Real Time Peak,2013-03-19,2013-03-20,2013-03-20,59.5,52.75,55.22,10.85,44800,55,35,2013-03-19,66931.45501239286,1433.014572819303,21082.411144623293,327774.0917370921,27245.06893510914,971.6147012273419,2013-03-19,2013-03-19,2013-03-19,1552.099976,1557.25,1538.569946,1548.339966,1548.339966,3796210000.0
3117,PJM-West Real Time Peak,2013-03-20,2013-03-21,2013-03-21,58.5,56.25,57.05,1.83,45600,55,34,2013-03-20,95235.92167109626,769.2933377131427,19991.342939050974,328981.9900259803,23108.47196434437,1223.0428434915045,2013-03-20,2013-03-20,2013-03-20,1548.339966,1561.560059,1548.339966,1558.709961,1558.709961,3349090000.0
3118,PJM-West Real Time Peak,2013-03-21,2013-03-22,2013-03-22,57.5,54.95,56.21,-0.84,25600,31,27,2013-03-21,55230.56132230417,-125.25807029593575,27137.24409472333,327607.96936124476,24766.08145847643,1211.7781079224778,2013-03-21,2013-03-21,2013-03-21,1558.709961,1558.709961,1543.550049,1545.800049,1545.800049,3243270000.0
3119,PJM-West Real Time Peak,2013-03-22,2013-03-25,2013-03-25,67.5,61.5,64.01,7.8,45600,56,30,2013-03-22,76262.11989727356,159.26246005912753,25797.65909158778,329030.02836921765,23628.626219727063,1200.5472750619642,2013-03-22,2013-03-22,2013-03-22,1545.900024,1557.73999,1545.900024,1556.890015,1556.890015,2948380000.0
3120,PJM-West Real Time Peak,2013-03-25,2013-03-26,2013-03-26,52.55,50.5,51.89,-12.12,39200,49,36,2013-03-25,8357.610296532981,526.5938722489324,29764.444560575754,325162.85692955466,30009.952678054175,1416.0147251172095,2013-03-25,2013-03-25,2013-03-25,1556.890015,1564.910034,1546.219971,1551.689941,1551.689941,3178170000.0
3121,PJM-West Real Time Peak,2013-03-26,2013-03-27,2013-03-27,45.0,43.0,43.99,-7.9,76800,93,39,2013-03-26,57562.4764236868,1051.794397826022,27382.305879893695,328444.3392958461,27354.94069250755,828.7845641592259,2013-03-26,2013-03-26,2013-03-26,1551.689941,1563.949951,1551.689941,1563.77002,1563.77002,2869260000.0
3122,PJM-West Real Time Peak,2013-03-27,2013-03-28,2013-03-28,42.75,41.8,42.28,-1.71,30400,35,24,2013-03-27,80992.69480694001,1188.504165795682,25729.6320363126,330637.0725953353,26241.735087645953,1087.86021142533,2013-03-27,2013-03-27,2013-03-27,1563.75,1564.069946,1551.900024,1562.849976,1562.849976,2914210000.0
3123,PJM-West Real Time Peak,2013-03-28,2013-03-29,2013-03-29,37.25,36.0,36.64,-5.64,29600,32,24,2013-03-28,55815.40117060352,1247.947979813062,25343.192074536393,330952.97518439963,26240.800204258376,927.5539642249231,2013-03-28,2013-03-28,2013-03-28,1562.859985,1570.280029,1561.079956,1569.189941,1569.189941,3304440000.0
3124,PJM-West Real Time Peak,2013-04-01,2013-04-02,2013-04-02,44.5,42.5,43.43,6.79,19200,23,22,2013-04-01,71663.58786991966,2365.253352047062,25706.116254068747,327982.47439304803,26552.974229103842,1140.7200226953744,2013-04-01,2013-04-01,2013-04-01,1569.180054,1570.569946,1558.469971,1562.170044,1562.170044,2753110000.0
3125,PJM-West Real Time Peak,2013-04-02,2013-04-03,2013-04-03,44.25,42.6,43.5,0.07,52800,62,36,2013-04-02,123137.31513721746,872.9362737778841,18310.56621972705,330760.9060232328,21754.4809567892,1146.8584555200528,2013-04-02,2013-04-02,2013-04-02,1562.170044,1573.660034,1562.170044,1570.25,1570.25,3312160000.0
3126,PJM-West Real Time Peak,2013-04-03,2013-04-04,2013-04-04,42.0,41.25,41.59,-1.91,22400,27,20,2013-04-03,117562.67303729805,932.6371427718219,19980.519843521368,332811.2118135397,21403.732047361667,1162.61511332756,2013-04-03,2013-04-03,2013-04-03,1570.25,1571.469971,1549.800049,1553.689941,1553.689941,4060610000.0
3127,PJM-West Real Time Peak,2013-04-04,2013-04-05,2013-04-05,40.0,38.5,39.29,-2.3,40000,49,32,2013-04-04,76387.18042822587,1018.4664795293696,25731.551378146745,332565.08167348534,23841.35063009526,726.5154537581749,2013-04-04,2013-04-04,2013-04-04,1553.689941,1562.599976,1552.52002,1559.97998,1559.97998,3350670000.0
3128,PJM-West Real Time Peak,2013-04-05,2013-04-08,2013-04-08,38.6,38.0,38.36,-0.93,20000,25,26,2013-04-05,96716.82685818378,1976.4425299369907,23772.648072386302,329078.74070534843,26590.24157941888,821.0717711350675,2013-04-05,2013-04-05,2013-04-05,1559.97998,1559.97998,1539.5,1553.280029,1553.280029,3515410000.0
3129,PJM-West Real Time Peak,2013-04-08,2013-04-09,2013-04-09,54.0,49.3,51.25,12.89,105600,126,42,2013-04-08,75852.09299131008,4248.194762146504,29500.877176217644,330073.3371158956,29445.21468241408,866.5812225639806,2013-04-08,2013-04-08,2013-04-08,1553.26001,1563.069946,1548.630005,1563.069946,1563.069946,2887120000.0
3130,PJM-West Real Time Peak,2013-04-09,2013-04-10,2013-04-10,60.0,55.0,56.37,5.12,82400,91,44,2013-04-09,90467.07737330906,5383.190312658643,25647.556096395616,330103.5136022934,28435.885144981632,965.9607340161856,2013-04-09,2013-04-09,2013-04-09,1563.109985,1573.890015,1560.920044,1568.609985,1568.609985,3252780000.0
3131,PJM-West Real Time Peak,2013-04-10,2013-04-11,2013-04-11,53.0,49.75,50.78,-5.59,69600,82,35,2013-04-10,80311.85492877832,5688.151193000268,24849.64365276077,329162.64012900536,29670.670298026114,906.3411025173949,2013-04-10,2013-04-10,2013-04-10,1568.609985,1589.069946,1568.609985,1587.72998,1587.72998,3453350000.0
3132,PJM-West Real Time Peak,2013-04-11,2013-04-12,2013-04-12,41.75,40.75,41.19,-9.59,9600,12,15,2013-04-11,42394.570579627914,4428.643652760772,33680.34162510826,328598.4178935108,30752.71276913431,1032.0148415803149,2013-04-11,2013-04-11,2013-04-11,1587.72998,1597.349976,1586.170044,1593.369995,1593.369995,3393950000.0
3133,PJM-West Real Time Peak,2013-04-12,2013-04-15,2013-04-15,48.0,46.0,47.34,6.15,20800,24,25,2013-04-12,12798.65153641712,3792.7658792964417,23386.028817152932,326954.0726251979,31115.01102756293,1102.9741750530056,2013-04-12,2013-04-12,2013-04-12,1593.300049,1593.300049,1579.969971,1588.849976,1588.849976,3206290000.0
3134,PJM-West Real Time Peak,2013-04-15,2013-04-16,2013-04-16,49.0,47.55,48.38,1.04,17600,22,23,2013-04-15,18932.536954639116,3590.120166034581,35876.97342252216,332127.698211246,28407.801927613684,909.316161495506,2013-04-15,2013-04-15,2013-04-15,1588.839966,1588.839966,1552.280029,1552.359985,1552.359985,4660130000.0
3135,PJM-West Real Time Peak,2013-04-16,2013-04-17,2013-04-17,49.0,47.55,48.37,-0.01,46400,57,35,2013-04-16,77195.90999492338,4212.171499387822,27510.130558127035,332480.1717084241,30026.809965956938,1009.9834174455759,2013-04-16,2013-04-16,2013-04-16,1552.359985,1575.349976,1552.359985,1574.569946,1574.569946,3654700000.0
3136,PJM-West Real Time Peak,2013-04-17,2013-04-18,2013-04-18,62.5,57.0,59.05,10.68,46400,50,33,2013-04-17,53613.007614895345,4563.48347119778,35506.312628781314,331905.13094633736,28850.010948129126,797.0071370979786,2013-04-17,2013-04-17,2013-04-17,1574.569946,1574.569946,1543.689941,1552.01001,1552.01001,4250310000.0
3137,PJM-West Real Time Peak,2013-04-18,2013-04-19,2013-04-19,59.0,54.5,57.14,-1.91,25600,32,22,2013-04-18,31665.756174037688,4615.126616298861,29659.102248633815,331128.2172186222,30545.799265983816,1107.2476931346498,2013-04-18,2013-04-18,2013-04-18,1552.030029,1554.380005,1536.030029,1541.609985,1541.609985,3890800000.0
3138,PJM-West Real Time Peak,2013-04-19,2013-04-22,2013-04-22,50.25,47.5,48.62,-8.52,36800,45,26,2013-04-19,29042.826320661756,4632.918386239437,34094.35043449698,328042.18980499904,31165.04612207723,1716.8228476722318,2013-04-19,2013-04-19,2013-04-19,1541.609985,1555.890015,1539.400024,1555.25,1555.25,3569870000.0
3139,PJM-West Real Time Peak,2013-04-22,2013-04-23,2013-04-23,48.95,47.0,47.94,-0.68,17600,22,17,2013-04-22,73196.55063158838,2478.6339176396805,35205.29330785081,334995.1557320753,26182.410312658645,1344.7342998775646,2013-04-22,2013-04-22,2013-04-22,1555.25,1565.550049,1548.189941,1562.5,1562.5,2979880000.0
3140,PJM-West Real Time Peak,2013-04-23,2013-04-24,2013-04-24,45.75,44.25,45.3,-2.64,44000,51,32,2013-04-23,31844.22764057694,2806.6355600680863,31970.251590169322,331981.1365604561,29113.64583300982,1279.3843252605488,2013-04-23,2013-04-23,2013-04-23,1562.5,1579.579956,1562.5,1578.780029,1578.780029,3565150000.0
3141,PJM-West Real Time Peak,2013-04-24,2013-04-25,2013-04-25,46.5,46.0,46.17,0.87,8000,9,10,2013-04-24,86332.1057126646,3547.288201391584,28008.714307044527,330022.9259115478,29428.214846955543,1129.3273300086603,2013-04-24,2013-04-24,2013-04-24,1578.780029,1583.0,1575.800049,1578.790039,1578.790039,3598240000.0
3142,PJM-West Real Time Peak,2013-04-25,2013-04-26,2013-04-26,40.0,39.0,39.59,-6.58,20000,25,18,2013-04-25,122861.15143189895,3169.8964672858133,21353.586108041927,332461.39218204044,23150.02506047123,857.1420999193718,2013-04-25,2013-04-25,2013-04-25,1578.930054,1592.640015,1578.930054,1585.160034,1585.160034,3908580000.0
3143,PJM-West Real Time Peak,2013-04-26,2013-04-29,2013-04-29,42.75,41.5,42.03,2.44,18400,21,15,2013-04-26,118755.95840176789,3462.027742108878,23578.786603756682,333815.46868934215,23695.87540388808,576.7408307701496,2013-04-26,2013-04-26,2013-04-26,1585.160034,1585.780029,1577.560059,1582.23999,1582.23999,3198620000.0
3144,PJM-West Real Time Peak,2013-04-29,2013-04-30,2013-04-30,47.5,45.0,46.45,4.42,34400,42,30,2013-04-29,12750.116343655747,4178.6936423089555,26764.14713172276,331176.3529130709,31376.12638755338,931.5213993490012,2013-04-29,2013-04-29,2013-04-29,1582.339966,1596.650024,1582.339966,1593.609985,1593.609985,2891200000.0
3145,PJM-West Real Time Peak,2013-04-30,2013-05-01,2013-05-01,41.75,39.0,41.23,-5.22,40800,51,28,2013-04-30,73420.7975035088,4440.119240302206,29160.696419506072,331767.71881625697,29204.151600023888,1101.8433750410609,2013-04-30,2013-04-30,2013-04-30,1593.579956,1597.569946,1586.5,1597.569946,1597.569946,3745070000.0
3146,PJM-West Real Time Peak,2013-05-01,2013-05-02,2013-05-02,42.25,41.5,42.11,0.88,21600,27,18,2013-05-01,121519.11052050047,4181.01197479619,18433.29417385851,333137.83647385566,27697.217591304085,956.4502881715293,2013-05-01,2013-05-01,2013-05-01,1597.550049,1597.550049,1581.280029,1582.699951,1582.699951,3530320000.0
3147,PJM-West Real Time Peak,2013-05-02,2013-05-03,2013-05-03,37.5,36.75,37.07,-5.04,13600,14,13,2013-05-02,116986.17433630965,4118.884582076628,21643.879863827755,333347.9624929076,27721.068393107777,693.2604264341387,2013-05-02,2013-05-02,2013-05-02,1582.77002,1598.599976,1582.77002,1597.589966,1597.589966,3366950000.0
3148,PJM-West Real Time Peak,2013-05-03,2013-05-06,2013-05-06,40.25,39.75,39.98,2.91,33600,41,32,2013-05-03,110338.38259623139,3816.1119837548904,25429.885418222,332860.93289933406,27565.808863439543,1113.6523038791174,2013-05-03,2013-05-03,2013-05-03,1597.599976,1618.459961,1597.599976,1614.420044,1614.420044,3603910000.0
3149,PJM-West Real Time Peak,2013-05-06,2013-05-07,2013-05-07,39.9,38.75,39.2,-0.78,39200,48,26,2013-05-06,35540.63388777735,4086.3975871233606,36601.00086600769,330949.30510347284,30129.154867859168,1000.492746438917,2013-05-06,2013-05-06,2013-05-06,1614.400024,1619.77002,1614.209961,1617.5,1617.5,3062240000.0
3150,PJM-West Real Time Peak,2013-05-07,2013-05-08,2013-05-08,41.0,40.0,40.53,1.33,31200,39,24,2013-05-07,35464.32797802133,4465.337563830741,41068.694568041334,330047.84931465937,30468.98462507839,996.4952130677578,2013-05-07,2013-05-07,2013-05-07,1617.550049,1626.030029,1616.640015,1625.959961,1625.959961,3309580000.0
3151,PJM-West Real Time Peak,2013-05-08,2013-05-09,2013-05-09,45.25,43.75,44.88,4.35,29600,34,30,2013-05-08,48663.99758115089,4961.598262012122,35922.39164451876,330092.1963747125,29617.397616089827,613.8959357362559,2013-05-08,2013-05-08,2013-05-08,1625.949951,1632.780029,1622.699951,1632.689941,1632.689941,3554700000.0
3152,PJM-West Real Time Peak,2013-05-09,2013-05-10,2013-05-10,57.5,51.25,54.24,9.36,108800,130,51,2013-05-09,56307.738764296584,5165.374802162033,38973.120375070925,329996.03129572683,29224.256609430526,562.149893988712,2013-05-09,2013-05-09,2013-05-09,1632.689941,1635.01001,1623.089966,1626.670044,1626.670044,3457400000.0
3153,PJM-West Real Time Peak,2013-05-10,2013-05-13,2013-05-13,40.75,39.25,39.76,-14.48,45600,56,32,2013-05-10,69251.47313882997,5613.361812046467,34307.129274046645,329917.56353211676,29030.442006450263,662.6754053811927,2013-05-10,2013-05-10,2013-05-10,1626.689941,1633.699951,1623.709961,1633.699951,1633.699951,3086470000.0
3154,PJM-West Real Time Peak,2013-05-13,2013-05-14,2013-05-14,41.25,40.25,40.56,0.8,49600,60,32,2013-05-13,89538.03911965838,2997.529578642458,36184.086451458774,330626.13163317123,22437.66250156778,978.6288111804585,2013-05-13,2013-05-13,2013-05-13,1632.099976,1636.0,1626.73999,1633.77002,1633.77002,2910600000.0
3155,PJM-West Real Time Peak,2013-05-14,2013-05-15,2013-05-15,48.0,46.5,47.2,6.64,62400,72,38,2013-05-14,122653.70071968227,3603.8406545823755,23770.629288977816,330590.2442738974,23219.40228566309,820.1662913966613,2013-05-14,2013-05-14,2013-05-14,1633.75,1651.099976,1633.75,1650.339966,1650.339966,3457790000.0
3156,PJM-West Real Time Peak,2013-05-15,2013-05-16,2013-05-16,50.0,48.5,49.24,2.04,34400,42,30,2013-05-15,75187.69507570102,5415.471645713262,38225.27061247648,328641.4516080868,28528.51116672142,1103.6464657926956,2013-05-15,2013-05-15,2013-05-15,1649.130005,1661.48999,1646.680054,1658.780029,1658.780029,3657440000.0
3157,PJM-West Real Time Peak,2013-05-16,2013-05-17,2013-05-17,47.0,45.0,46.33,-2.91,63200,72,39,2013-05-16,61027.90270851376,6227.4471585988595,42346.70230238601,327669.73810732504,28258.971706632423,508.61045778959,2013-05-16,2013-05-16,2013-05-16,1658.069946,1660.51001,1648.599976,1650.469971,1650.469971,3513130000.0
3158,PJM-West Real Time Peak,2013-05-17,2013-05-20,2013-05-20,48.5,47.0,47.78,1.45,60800,70,35,2013-05-17,113951.97873801776,5778.451249738705,24975.78296055186,330706.17373906274,25235.161434287933,644.8543464628067,2013-05-17,2013-05-17,2013-05-17,1652.449951,1667.469971,1652.449951,1667.469971,1667.469971,3440710000.0
3159,PJM-West Real Time Peak,2013-05-20,2013-05-21,2013-05-21,86.0,70.75,73.67,25.89,79200,99,43,2013-05-20,49314.58362946816,6373.8067906948945,39521.37638486576,330219.28838056565,30959.05401917162,864.611643324275,2013-05-20,2013-05-20,2013-05-20,1665.709961,1672.839966,1663.52002,1666.290039,1666.290039,3275080000.0
3160,PJM-West Real Time Peak,2013-05-21,2013-05-22,2013-05-22,83.5,75.0,79.85,6.18,54400,65,39,2013-05-21,78202.3878221399,6731.506972855138,34662.99292262669,329694.8394899513,30661.763826858187,914.6266372024965,2013-05-21,2013-05-21,2013-05-21,1666.199951,1674.930054,1662.670044,1669.160034,1669.160034,3513560000.0
3161,PJM-West Real Time Peak,2013-05-22,2013-05-23,2013-05-23,49.0,46.0,47.14,-32.71,48000,55,35,2013-05-22,70352.11338728463,6777.836951652881,34838.55854510707,329235.76671544154,30461.603086869527,1003.1522232508137,2013-05-22,2013-05-22,2013-05-22,1669.390015,1687.180054,1648.859985,1655.349976,1655.349976,4361020000.0
3162,PJM-West Real Time Peak,2013-05-23,2013-05-24,2013-05-24,38.25,36.55,37.39,-9.75,32000,38,27,2013-05-23,41659.02003762655,6168.589392898735,43220.45656523427,328650.32997879764,31090.95394093232,1291.2789828888829,2013-05-23,2013-05-23,2013-05-23,1651.619995,1655.5,1635.530029,1650.51001,1650.51001,3945510000.0
3163,PJM-West Real Time Peak,2013-05-24,2013-05-28,2013-05-28,44.5,43.0,43.33,5.94,39200,47,27,2013-05-24,39348.20207841849,4343.836175232181,31541.964642995794,329330.43091348856,27863.102447218324,1186.340033445815,2013-05-24,2013-05-24,2013-05-24,1646.670044,1649.780029,1636.880005,1649.599976,1649.599976,2758080000.0
3164,PJM-West Real Time Peak,2013-05-28,2013-05-29,2013-05-29,65.75,60.0,63.19,19.86,40800,51,30,2013-05-28,19538.934661211813,5719.613282766447,40737.89861737391,331196.1214799775,30858.71787559352,895.9080688028191,2013-05-28,2013-05-28,2013-05-28,1652.630005,1674.209961,1652.630005,1660.060059,1660.060059,3457400000.0
3165,PJM-West Real Time Peak,2013-05-29,2013-05-30,2013-05-30,105.0,95.0,100.26,37.07,34400,43,27,2013-05-29,103085.19425448684,6838.00182160241,31087.84871741272,330341.0980380447,29039.915044046935,1070.8626541643027,2013-05-29,2013-05-29,2013-05-29,1656.569946,1656.569946,1640.050049,1648.359985,1648.359985,3587140000.0
3166,PJM-West Real Time Peak,2013-05-30,2013-05-31,2013-05-31,96.5,85.0,92.47,-7.79,33600,41,24,2013-05-30,112272.17242512021,7217.202347179502,29105.476722310155,330380.15916624374,28711.420682951593,902.8104189685553,2013-05-30,2013-05-30,2013-05-30,1649.140015,1661.910034,1648.609985,1654.410034,1654.410034,3498620000.0
3167,PJM-West Real Time Peak,2013-05-31,2013-06-03,2013-06-03,52.0,47.0,48.5,-43.97,28800,36,32,2013-05-31,112915.80323707708,7195.868605727594,26803.98948845821,330260.78418490774,28687.446676023537,936.8121300803298,2013-05-31,2013-05-31,2013-05-31,1652.130005,1658.98999,1630.73999,1630.73999,1630.73999,4099600000.0
